IWY,IWY212,Providenciales,"12:38 PM",Scheduled,Scheduled
CSQ,CSQ714,"Fort Lauderdale","02:45 PM",Scheduled,Scheduled
IWY,IWY212,Providenciales,"12:38 PM",Scheduled,Scheduled
CSQ,CSQ714,"Fort Lauderdale","02:45 PM",Scheduled,Scheduled
IWY,IWY212,Providenciales,"12:38 PM",Scheduled,Scheduled
CSQ,CSQ714,"Fort Lauderdale","02:45 PM",Scheduled,Scheduled
IWY,IWY212,Providenciales,"12:38 PM",Scheduled,Scheduled
CSQ,CSQ714,"Fort Lauderdale","02:45 PM",Scheduled,Scheduled
